domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
www.mkssoftware.com/docs/man4/tar.4.asp,290431,0,1,7305,39,0,0,0,19,2,0
15aaf879.whackyvidz.com,156373,0,1,5479,23,0,0,0,23,2,1
www.pacaraboza.com/eng/,10000000,0,1,4749,23,0,0,0,18,2,0
www.onlamp.com/pub/a/bsd/2000/06/27/OpenBSD.html,91824,0,1,7305,48,0,0,0,14,2,0
www.darwinsys.com/freeware/,10000000,0,1,9132,27,0,0,0,17,2,0
www.keepsoft.com/tc.htm,10000000,0,1,6209,23,0,0,0,16,2,0
www.yato.pl/wp-content/plugins/wp-realtime-sitemap/language/logins/signonSetup.php,306130,0,1,7304,82,0,0,0,11,2,1
servermynew.fr/02b73e90cef176a587bacb50b4436b94/verifikation.html?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,10000000,0,0,0,130,0,0,0,14,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpkvKrNzx3MSbI74ygyLE_1X_pnJoKDU7FRLv9pmJqzrGKZWVpl6V0QtNcXHJeLit6_nWLHhqhR2Hqk7dYHlgD2SZoAZ4UJVrwD04CC64vg8dEUDng9A75h_G323OX0NvjluLa4W0w_nAFxddVUVJKwwvXXHM8p7-I4NEJ3z20JExioecA_8nO14-qNPZTKYb1Xf8eD9nsq8FM-KyLM8E0vKhZWfw\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
www.jsu.edu/depart/ccba/,148752,0,0,0,24,0,0,0,11,2,0
denvershowhouse.com/images/cgi/index.html,10000000,0,1,3653,41,0,0,0,19,1,1
www.polinux.upv.es/mozilla/,19419,0,0,0,27,0,0,0,18,3,0
flower795.eu.interii.pl/Wisz.html,889220,0,1,7304,33,0,0,0,23,3,1
lesaem.org/dyn/news/documents/pp/paypal.fr/index.php?cmd=?cmd=_login&amp;amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,10000000,0,1,5479,150,0,0,0,10,1,1
www.patientscouncilreh.org.uk/logs/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,0,0,136,0,0,0,29,3,1
jimstroker.com/wp-content/themes/theme1373/flash/,10000000,0,0,0,49,0,0,0,14,1,1
www.ahinda.com/wp-content/themes/cadabrapress/scripts/cache/aolupdate.html,10000000,0,1,2922,74,0,0,0,14,2,1
sourceforge.net/projects/jopenchart,168,0,1,7670,35,0,0,0,15,1,0
en.wikipedia.org/wiki/Adobe_Systems,6,0,1,8035,35,0,0,0,16,2,0
www.detachedsolutions.com/main/,10000000,0,1,6575,31,0,0,0,25,2,0
nem5.com/graphics/,10000000,0,1,7671,18,0,0,0,8,1,0
rekrims.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0BoYXVzYXJ6dHByYXhpcy1oYWNrZW5iZXJnLmRl&ixh=Y2hyaXNjZWwubmV0&ctr_=DE,10000000,0,0,0,130,0,0,0,11,1,1
cdhshop.org/0701310237/43264726363475426/,10000000,0,1,1826,41,0,0,0,11,1,1
bernweds.info/GRcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3NlYy5waHA/bnhFWEVDPWQyVmljMk55TG5Cb2NEOWpiV1JmUFcxbGJXSmxjaTV5Wld4dloybHUMessage-ID:,10000000,0,0,0,137,0,0,0,13,1,1
typo3.org/fileadmin/typo3api-4.2.6/,11266,0,1,6940,35,0,0,0,9,1,0
www.rosyplanner.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,10000000,0,1,1096,190,0,0,0,19,2,1
web.telecom.cz/emkometer,977435,0,0,0,24,0,0,0,14,2,0
www.angelfire.com/ne/DarienSteele/,2547,0,1,8035,34,0,0,0,17,2,0
www.ddj.com/architect/184415176/,10000000,0,1,9496,32,0,0,0,11,2,0
software.visicommedia.com/en/products/aceftp/,293599,0,1,7671,45,0,0,0,25,2,0
tcl.activestate.com/software/tcllib/,20233,0,1,8402,36,0,0,0,19,2,0
20168.com/beifang/dr.brain/information.html.html,719942,0,1,5844,48,0,0,0,9,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crwWBtDCGuV-0dLMAp8ff0YTreVMopvGSJr582Qk23-6a411_e0g5BuwimjMOMX8m2D75lI4grDprkjDWDvInNwCLNTjzxTt4fuA3f4CskTyABA5naPvSwBHLB8_Vio3PvewGxsPgGWp8fnGxA5tNRqDPkMxTCwY5RH2H7XlsiYZTgnUW4wXpxs-NnVak45JDwaCCyle0mKKLOpQDaxVCpd1oZhmA==&amp;attredirects=1,4570,0,1,6939,337,0,0,1,44,2,1
www.zgmmzzw.com/img/?amp;amp;amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,366,101,0,0,0,15,2,1
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=sEB63ikeB653U82NHLGd3471UUY444hg60nR76eGC3j0ojc33MM/df97ca31dafa7e2acb68753097f639ec/,10000000,0,1,366,310,0,0,0,209,12,1
us.battle.net.en.qe-rs.com/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,10000000,0,0,0,96,0,0,1,26,5,1
fortworthtexas.gov/Aviation/Meacham/,126166,0,0,0,36,0,0,0,18,1,0
www.cnbc.cmu.edu/~plaut/sx/,5956,0,0,0,27,0,0,0,16,3,0
tools.ietf.org/html/rfc3633,14969,0,1,9133,27,0,0,0,14,2,0
www.cs.arizona.edu/patterns/weaving/books/sa_spin_3.pdf,6655,0,0,0,55,0,0,0,18,3,0
en.wikipedia.org/wiki/42_(dominoes),6,0,1,8035,35,0,0,0,16,2,0
www.regupdate-boa.axwebsite.com/acc/update/index.html,699434,0,1,3653,53,0,0,1,31,3,1
en.wikipedia.org/wiki/Rational_Unified_Process,6,0,1,8035,46,0,0,0,16,2,0
www.getinspectedtexas.com/wp-content/plugins/WPSCMagic/Itau/,10000000,0,1,4050,60,0,0,0,25,2,1
smmj.sourceforge.net/sudoku/,168,0,1,7670,28,0,0,0,20,2,0
www.pimall.com/nais/bk.crook.html,270109,0,1,9131,33,0,0,0,14,2,0
skincare.geshaeshmarketing.com/images/aol.com.htm,10000000,0,0,0,49,0,0,0,30,2,1
www.automationanywhere.com/Testing/products/automated-testing-anywhere.htm,103771,0,1,7305,74,0,0,0,26,2,0
app.qmailer.co.uk/link/8556/3624739/179552,836190,0,0,0,42,0,0,0,17,3,1
"seciurie-rumiascape.hostizzo.com/forums.ws15,16,650,91478135/login.html",242871,0,1,2922,71,0,0,1,32,2,1
home.online.no/~janbruun/,18794,0,0,0,25,0,0,0,14,2,0
www.squirrel.com/squirrel/sun-stuff.html,10000000,0,1,10959,40,0,0,0,16,2,0
polsprzet.pl/media/Paypal_Virefication/6069aabed80a540f91bea3226a803cce/new1/6aec88fe5d18d910c0cf380eb7f51f62/26d1c168fe4dab33d151b641e7ee4391/,10000000,0,0,0,143,0,0,0,12,1,1
elmundodelanoticia.com/wp-includes/js/tinymce/inc/index.html,10000000,0,1,1827,60,0,0,0,22,1,1
www.daire.it/wp-content/themes/thunder/cache/signinisapdll589moto03.htm,10000000,0,1,8181,71,0,0,0,12,2,1
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/655bef7d84b114b2db9238fc46bc9ad5/wbscra.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43658b9c9853dad2f6e2d9258e17d61ab6668b9c9853dad2f6e2d9258e17d61ab666,10000000,0,1,366,417,0,0,0,162,18,1
mysite.verizon.net/~vze4r2c2/Diplomacy/,1477,0,1,7671,39,0,0,0,18,2,0
www.cherryandgriffiths.co.uk/index2.php,10000000,0,0,0,39,0,0,0,28,3,1
pastehtml.com/view/b9x7im10c.html,44061,0,1,4017,33,0,0,0,13,1,1
www.secretmasters.net/wrathchild/shadow/,10000000,0,0,0,40,0,0,0,21,2,0
kevinharder.com/blog/,10000000,0,1,6575,21,0,0,0,15,1,0
midhudsoncounseling.com/images/index.html,10000000,0,0,0,41,0,0,0,23,1,1
txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0&amp;cmd=_login-run,10000000,0,0,0,236,0,0,0,13,1,1
www.bcjplumbing.com.au/admin/eagles/www.bancobcr.com/sv2/,10000000,0,0,0,57,0,0,0,22,3,1
www.softbizscripts.com/online-classifieds-script-features.php,57043,0,1,8766,61,0,0,0,22,2,0
pastehtml.com/view/be7c2y4g9.html,44061,0,1,4017,33,0,0,0,13,1,1
sourceforge.net/projects/atari800/,168,0,1,7670,34,0,0,0,15,1,0
www.rsc.org/delivery/_ArticleLinking/DisplayArticleForFree.cfm?doi=b510069k&amp;JournalCode=JM,23067,0,1,9861,94,0,0,0,11,2,0
www.ared.com/kora/java/pcc/javaani.html,10000000,0,1,8400,39,0,0,0,12,2,0
www.acme.com/java/software/WebCat.html,65952,0,1,10594,38,0,0,0,12,2,0
www.mirc.co.uk/help/jarkko.txt,10000000,0,0,0,30,0,0,0,14,3,0
www.odbcsdk.com/products/openaccess/oledb_overview.asp,10000000,0,1,8034,54,0,0,0,15,2,0
astagency.com/css/byadaw/gtbaa/53843a3838439384d84d85353844d853535353843ae3ae091d0d3faee8d938/hthava.htm?989349a281cd7994019e117fa268c085989349a281cd7994019e117fa268c085,10000000,0,1,1826,169,0,0,0,13,1,1
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=buwinnfus.battle.net/d3/en/index&amp;,10000000,0,1,4749,88,0,0,0,9,1,1
www.e-wings.com.cn/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,10000000,0,1,4018,108,0,0,1,18,3,1
www.zompist.com/kit.html,557806,0,1,8401,24,0,0,0,15,2,0
lgjyxx.com/js/?app=com-d3&us.battle.net/login/en/?ref=higvuidus.battle.net/d3/en/index,10000000,0,1,1096,86,0,0,0,10,1,1
www.glauke.net/page/,10000000,0,1,366,20,0,0,0,14,2,1
www.massport.com/ports/,109152,0,1,9131,23,0,0,0,16,2,0
paypal.ca.7495.secure3p.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=c4ff3204ccae51b28815805e489c78c5,10000000,0,0,0,99,0,0,0,26,4,1
www.enpassant.dk/chess/palview/,10000000,0,0,0,31,0,0,0,16,2,0
dugancom.com/spyware/,10000000,0,1,8035,21,0,0,0,12,1,0
no.nl/Lhi4N,388420,0,0,0,11,0,0,0,5,1,1
www.byteswapped.com/palm/,10000000,0,1,7305,25,0,0,0,19,2,0
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=dsjqdmhus.battle.net/d3/en/index&amp;,10000000,0,1,4749,88,0,0,0,9,1,1
www.showpremios.com/Cadastra/,10000000,0,0,0,29,0,0,0,19,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7co4w8FxP0I-4aqsbSDWzIJMwR-MrunHi84TSiLSmeOpgSDZ8qsCQheRXmmrvpe28uiKqGLl8LOI2L6SSm3UsH-MEpOeuI1fAJxF70MYOI9-QH6VdLWU2J-0yOpSZWKOZrAI5TdNtDPKy_Nx6Q2lVlwH9bVt_DOfhWvuxhclKqGdbgJgVGOvm59-Nn225u44tyRW0mNWdPpGsAF3FLuWliUz6YLSxw\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
www.nahliksoft.com/keybmas.html,10000000,0,1,6575,31,0,0,0,18,2,0
www.vendalogo.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,10000000,0,1,366,88,0,0,0,20,3,1
netsonline.eu-dk.confirme.my.screenname.comcqr.login.login.psp.sitedomain.mail.id8738238f.com.cambridgeecuador.com/.eu/1a79b110620823dee0843a5c017e896b/,10000000,0,1,730,152,0,0,1,114,14,1
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5ODU3NA,10000000,0,0,0,111,0,0,0,11,1,1
www.ddj.com/hpc-high-performance-computing/207000124,10000000,0,1,9496,52,0,0,0,11,2,0
sourceforge.net/projects/klavg/,168,0,1,7670,31,0,0,0,15,1,0
straightup.ch/~kaiser/includes/.dd/0671af536c6b98ed1920237f8665e987/,10000000,0,0,0,68,0,0,0,13,1,1
www.dcs.ed.ac.uk/home/stg/,9206,0,0,0,26,0,0,0,16,4,0
www.celebritywallpapers.org/wallpapers-karen-mulder.html,867071,0,1,5844,56,0,0,0,27,2,0
insgems.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,6940,109,0,0,0,11,1,1
dt.daqing.net/js/?us.battle.net/login/en/?ref=vmspgavus.battle.net/d3/en/index&app=com-d3,190517,0,1,9496,89,0,0,0,13,2,1
www.mega-strana.com/tmp/ro/set/Paypal_Virefication/4f3aa5268ae0a13c38e50ee644959bdf/,10000000,0,0,0,84,0,0,1,19,2,1
kk-samara.ru/fidelidade/-/tam.com.br/java,10000000,0,0,0,41,0,0,1,12,1,1
www.christopherteh.com/trace/,10000000,0,1,4017,29,0,0,0,22,2,0
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerdgh65.lapiedrafeliz.cl/4779d38664675e525bdf9f5ead3d8294/done.html,967990,0,0,0,173,0,0,1,130,5,1
www.mareforum.com/shiprecycling_charter.htm,10000000,0,0,0,43,0,0,0,17,2,0
update.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48h54156ty84d83f4lnbgh.distorzija.info/update/service/update/com/020b72871f8855b4de9a6536d90da27f/,10000000,0,0,0,200,0,0,1,140,7,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7coJt31a3kwGgZVHq2apWz_HMpEEvqs_rTr9lZLh2xgt1BhzzLOCMRizkwHxMEglRF5AvyBHFh6C-rCzawZTiTlvILm2T6QuLRkoLmXuY4PjTYRuD0YGrhmzkHvFGaQPFU7fprUe-SLK0blmRqzd3w8SoEu7a96Eri1SBGUWSRLLiqBA2YZI4fq-OGr0vIL_Fzz-8yBM5A60wH76fYBP4WpaVFCZoA\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
www.it.kau.se/isd2005/,86002,0,0,0,22,0,0,0,13,3,0
update.costumer-billing.secure.paypal.activation.dispatched.url.cgi.bin.booster-pc.fr/,10000000,0,0,0,86,0,0,1,85,10,1
www.ligaweekend.cl/acesso/?atendimento=Cliente&/Fq9vpHad1v/srrOPBmnK6.php,10000000,0,0,0,73,0,0,0,18,2,1
www.zvon.org/ZvonSW/ZvonSchematron/Reference/Output/index.html,194914,0,1,7305,62,0,0,0,12,2,0
www.paypal.ca.0512.secure9s.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=6c60c05750355f4a23de4e113c6e8671,10000000,0,0,0,103,0,0,0,30,5,1
mariachisadomicilio.cl/images/ben/853e4555403a7a4c02c68dd32d404598/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,0,166,0,0,0,22,1,1
www.angelfire.com/co3/FotMS/,2547,0,1,8035,28,0,0,0,17,2,0
ehbohoogkerk.nl/components/com_contact/views/contact/tmpl/tes/login.html,10000000,0,0,0,72,0,0,0,15,1,1
deedpollcentre.co.uk/track/google/www.remax.com/index.htm,10000000,0,0,0,57,0,0,0,20,2,1
www.music-industry-success.com/wp-content/plugins/Remax-\%20Secure\%20Login.htm,10000000,0,0,0,79,0,0,1,30,2,1
www.ecopropertyconsultant.com/ecopropertyconsultant/admin/img/brochureimage/test/getproductrequest.htm,10000000,0,0,0,102,0,0,0,29,2,1
www.pd.dgs.ca.gov/smbus/default.htm,10000000,0,0,0,35,0,0,0,17,4,0
www.ourocarcielloevoce.allalla.com/ok.php,10000000,0,1,3653,41,0,0,0,34,3,1
fuckyougooglebettichod.blogspot.com/,11,0,1,7305,36,0,0,0,35,2,1
sites.inka.de/sites/bigred/devel/cipe.html,10000000,0,0,0,42,0,0,0,13,2,0
login.44031.maxkz.com/login-error.php?login=d0f387a39c82150ec84c47760717dd4d,10000000,0,0,0,76,0,0,0,21,3,1
www.naoworld.com/press,10000000,0,1,8035,22,0,0,0,16,2,0
www.hotpennystocktowatch.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,0,67,0,0,0,28,2,1
www.cs.utexas.edu/users/ml/chill.html,2852,0,0,0,37,0,0,0,17,3,0
tools.ietf.org/html/rfc116,14969,0,1,9133,26,0,0,0,14,2,0
bmspro.tripod.com/index.html,1267,0,1,9496,28,0,0,0,17,2,0
www.fapo.com/porthist.htm,10000000,0,1,9131,25,0,0,0,12,2,0
pastehtml.com/view/b9t9ykg3y.html,44061,0,1,4017,33,0,0,0,13,1,1
users.belgacombusiness.net/arci/math/,10000000,0,1,7305,37,0,0,0,26,2,0
www.eweek.com/c/a/Linux-and-Open-Source/Novell-Douses-Smoking-Gun-Against-SCO/,17052,0,1,8096,78,0,0,0,13,2,0
www.paypal.ca.2553.secure7l.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=6499277cd9889b03740e07cfa193d30e,10000000,0,0,0,103,0,0,0,30,5,1
www.ahlx.gov.cn:88/,10000000,0,0,0,19,0,0,0,18,3,1
gtksql.sourceforge.net/index.html,168,0,1,7670,33,0,0,0,22,2,0
www.color.org/wpaper2.html,686328,0,1,9131,26,0,0,0,13,2,0
jerz.setonhill.edu/if/index.html,202782,0,0,0,32,0,0,0,18,2,0
tools.ietf.org/html/rfc2900,14969,0,1,9133,27,0,0,0,14,2,0
tools.ietf.org/html/rfc627,14969,0,1,9133,26,0,0,0,14,2,0
www.networkworld.com/news/tech/0222tech.html,9621,0,1,9131,44,0,0,0,20,2,0
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=ahkrbxnus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,3653,103,0,0,0,14,2,1
www.radiowavesinc.com/cgi-bin/index.cgi/Technical\%20Stuff/RW\%20ToolBox\%20Software\%20Series,10000000,0,1,8765,94,0,0,0,21,2,1
updatesecure.from-wv.com/mui/index.php,10000000,0,0,0,38,0,0,1,24,2,1
spreadsheets.google.com/spreadsheet/formResponse?formkey=dHNLQkZUbFZhWDRYTTFGWkd3UlUtZHc6MQ&amp;theme=0AX42CRMsmRFbUy03NTAzM2Q4My03ODU1LTQ2NzItODI2YS1kZmU5YzdiMzZjOGQ&amp;embedded=true&amp;ifq,1,0,1,11322,192,0,0,0,23,2,1
motorcycledf.com.br/images/wells/index.html,10000000,0,0,0,43,0,0,0,19,2,1
krotzon.biz/pCntrlde/webscr_prim.php?sdr01=aGUtcmVubmF1QHQtb25saW5lLmRl,10000000,0,0,0,71,0,0,0,11,1,1
www.uwyn.com/projects/qtunit/,10000000,0,1,8035,29,0,0,0,12,2,0
www.wizards.com/default.asp?x=ah/welcome,4298,0,1,10591,40,0,0,0,15,2,0
bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=zbbxhjcus.battle.net/d3/en/index&app=com-d3,10000000,0,1,5113,96,0,0,0,11,1,1
fzjyefz.com/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,10000000,0,1,1827,93,0,0,0,11,1,1
paypal.us.cgi.bin.webscr.cmd.login.webapps.mpp.home.billing.active.home.45353445342342.mygreenhostingsupport.com/6354d898488b328f72be84c2b3c3eb5c/,10000000,0,0,0,146,0,0,0,112,15,1
www.olapoffice.com/remax-properties/index.htm,10000000,0,1,4383,45,0,0,0,18,2,1
daii.it/modules/accedi/cgi/web/webscr.htm,10000000,0,0,0,41,0,0,0,7,1,1
www.jeb.com.fr/index.shtml,10000000,0,0,0,26,0,0,0,14,3,0
www.cs.arizona.edu/patterns/weaving/books/industry.pdf,6655,0,0,0,54,0,0,0,18,3,0
www3.sympatico.ca/apkorn/,16422,0,0,0,25,0,0,0,17,2,0
www.eecs.harvard.edu/~mdw/proj/texslides/,1656,0,0,0,41,0,0,0,20,3,0
www.agwgi.gr/aol/index.htm,10000000,0,0,0,26,0,0,0,12,2,1
okmeals.com/sobitest/includes/js/info_deposit.system/,10000000,0,1,1461,53,0,0,0,11,1,1
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/3a830f922381b4342391be3bc12717c8/,10000000,0,1,366,253,0,0,0,162,18,1
www.rpg.net/news+reviews/reviews/rev_153.html,32174,0,1,10226,45,0,0,0,11,2,0
www.nytimes.com/2002/01/15/science/physical/15FACE.html,122,0,1,10593,55,0,0,0,15,2,0
www.netofficials.com/language/services.php,10000000,0,1,4018,42,0,0,0,20,2,1
n.webring.com/hub?ring=alleg&amp;list,8419,0,1,9495,37,0,0,0,13,2,0
www.canadiancontent.ca/issues/0699frontpage.html,10000000,0,0,0,48,0,0,0,22,2,0
www.designdirectory.co.uk/fashion/notcons.htm,837681,0,0,0,45,0,0,0,25,3,0
www.morel-bellein.com/gpresent.htm,10000000,0,1,8036,34,0,0,1,21,2,0
www.ligaweekend.cl/modules/mod_login/tmpl/app/analize.php,10000000,0,0,0,57,0,0,0,18,2,1
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/,118554,0,1,5478,86,0,0,0,19,2,1
games.groups.yahoo.com/group/Classic-Traveller/,4,0,1,10228,47,0,0,0,22,3,0
www.wired.com/techbiz/media/news/2001/12/49089,801,0,1,10591,46,0,0,0,13,2,0
www.csse.monash.edu.au/~debbiep/billabong/rflinch.html,12437,0,0,0,54,0,0,0,22,4,0
www.cielo.paraisopassos.com.br/,10000000,0,0,0,31,0,0,0,30,4,1
metastatic.org/source/blog/,10000000,0,1,6940,27,0,0,0,14,1,0
home.comcast.net/~jazevedo8,183,0,1,8400,27,0,0,0,16,2,1
hem.passagen.se/robert.palmqvist/,41500,0,0,0,33,0,0,0,15,2,0
www.carpetbuyershandbook.com/carpet-glossary/,10000000,0,1,7670,45,0,0,0,28,2,0
paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/,10000000,0,0,0,61,0,0,0,60,7,1
tools.ietf.org/html/rfc3254,14969,0,1,9133,27,0,0,0,14,2,0
helderheidbokaal.nl/wp-content/plugins/contact-form-7/Trulia/index.htm,10000000,0,0,0,70,0,0,0,19,1,1
www.chilkatsoft.com/dotNetZip.asp,162859,0,1,8035,33,0,0,0,19,2,0
www.haage-partner.de/com/arteffect/ae_e.htm,488791,0,0,0,43,0,0,1,20,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Bamp\%3Battredirects=1&amp\%3Battachauth=ANoY7crDAHpNSFrq9YuT3RAtFS0Oz2Ax71QcG-iR_vX9u9kpe9TLKEEjFPJGJQqEdY1r258oPVJqwZEXoaOhrGQHBeq0XjarRdw4MRtBVvC7X5aPEz2koQevFUlrhHhwgrMwfgCgpTOHkkiKWWakrA5DN6yG3Z4pDZfKYGx2TCrlup56plsYnSJOgFx5UvkiwN2oYtyM6DEWZNeAN4iO7q2WjpPeucU05Q\%3D\%3D&amp\%3Battredirects=0&attachauth=ANoY7cqO2pdtGrQ5pBKxlJmjVGg7cnqXUdlGkPf0AiWFVkBMCQH065dG-VKr2aiIk-87yvNbzMuixwEclHPo_UyHlVB1PN2xsRdDLyCl0FssHAvA1Qf0tcy0xsnxqgP3n_-FTndvgUh8tMf_HJNFOPVJwVB2OnaQn9uVfEOSinK6eAk0cZNqDr_Q8Z88mYXL8KIcfSVutV8hmIhGwdwd_GX-er8wlopkzg\%3D\%3D&attredirects=0,4570,0,1,6939,643,0,0,1,44,2,1
tourthailands.com/wp-includes/js/tinymce/utils/webmail/yahoomail/yahoo/yahoomail.html,10000000,0,1,4018,85,0,0,0,17,1,1
"services.runescape.co.cm/m=forums/forums.wz?1551,94544,63330546,94544,63330546",10000000,0,0,0,78,0,0,0,24,3,1
www.inc.com/inc5000/,1747,0,1,12054,20,0,0,0,11,2,0
ok.aaok.asia/login/en/index.htm,10000000,0,0,0,31,0,0,0,12,2,1
asap.ru/paypal,10000000,0,1,6940,14,0,0,0,7,1,1
www.adr-arbitrator.com/css/peoplemedia/SeniorPeopleMeet.com\%20-\%20The\%20Senior\%20People\%20Network.htm,10000000,0,0,0,106,0,0,1,22,2,1
edu.ufagorodok.ru/www.bradesco.com.br/,10000000,0,0,0,38,0,0,0,17,2,1
digilander.libero.it/untez/,245,0,0,0,27,0,0,0,20,2,1
www.shintorg.biz/~dolphin/paypal/,10000000,0,1,1826,33,0,0,0,16,2,1
www.pussreboots.pair.com/tutorial/,13531,0,1,9131,34,0,0,0,24,3,0
www.ienica.net/fibresseminar/schuh.pdf,10000000,0,1,6940,38,0,0,0,14,2,0
questions.solidwebhost.com/Faress/well-satreek-dolvar-hansend-drive-grive-park-slamaon-donne-dring/nesslon-dove-salmaka-paul-hst/Processing=cmd=_login-rundispatch5885d80a13c0db1f8e263663d3faee8d61ec37c409b56235bed2ddf64505aee9.html,10000000,0,1,6940,231,0,0,0,26,2,1
www.webring.com/hub?ring=photoblogring,8419,0,1,9495,38,0,0,0,15,2,0
baslangicakademi.com/images/stories/motivacao/eng/eng.html,10000000,0,0,0,58,0,0,0,20,1,1
www.javaworld.com/javaworld/jw-03-2001/jw-0323-badcode.html,22308,0,1,9131,59,0,0,0,17,2,0
www.itu.int/terminology/index.html,31034,0,0,0,34,0,0,0,11,2,0
www.interhack.net/pubs/munging-harmful/,10000000,0,1,9495,39,0,0,0,17,2,0
tools.ietf.org/html/rfc1943,14969,0,1,9133,27,0,0,0,14,2,0
www.delaurentis.com.br//images/stories/rhb.com.my/services/lgn_new.htm,10000000,0,1,7305,70,0,1,0,22,3,1
www.ykwong.com/chk4new.html,10000000,0,1,6940,27,0,0,0,14,2,0
www.notes.net/cafe.nsf,10000000,0,1,10592,22,0,0,0,13,2,0
www.two-sdg.demon.co.uk/curbralan/papers/MakingAnException.pdf,27817,0,0,0,62,0,0,1,23,4,0
people.stfx.ca/lyang/activities/icpp01-hpseca.html,199540,0,0,0,50,0,0,0,14,2,0
