ranking,isIp,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
10000000,0,35,0,0,0,23,2,1
91578,0,40,0,0,0,11,2,0
348773,0,31,0,0,0,21,2,0
160,0,22,0,0,0,15,2,0
10000000,0,79,0,0,0,20,1,1
444583,0,75,0,0,1,21,2,0
10000000,0,53,0,0,1,20,1,1
10000000,0,65,0,0,0,15,2,1
10000000,0,55,0,0,0,22,2,1
3832,0,13,0,0,0,6,1,1
13155,0,30,0,0,0,17,2,0
11812,0,45,0,0,0,19,2,0
10000000,0,110,0,0,1,28,5,1
113078,0,22,0,0,0,16,2,0
14969,0,27,0,0,0,14,2,0
10000000,0,28,0,0,0,14,2,0
256503,0,23,0,0,0,11,2,0
125401,0,47,0,0,0,20,2,0
10000000,0,29,0,0,0,17,2,0
14969,0,25,0,0,0,14,2,0
40383,0,42,0,0,0,18,2,1
10000000,0,36,0,0,0,15,2,0
45628,0,20,0,0,0,13,3,0
10000000,0,30,0,0,0,17,2,0
83838,0,44,0,0,0,12,2,0
10000000,0,29,0,0,0,16,2,0
10000000,0,26,0,0,0,14,2,0
10000000,0,47,0,0,0,12,1,1
10000000,0,33,0,0,0,32,2,1
1,0,41,0,0,0,20,3,1
76484,0,33,0,0,0,23,2,1
10000000,0,116,0,0,0,32,2,1
6807,0,12,0,0,0,11,2,1
10000000,0,25,0,0,0,20,2,0
13082,0,32,0,0,0,20,3,0
1104,0,40,0,0,0,18,2,0
4,0,47,0,0,0,22,3,0
271092,0,35,0,0,0,16,2,0
10000000,0,160,0,0,0,11,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,83,0,0,0,31,2,1
10000000,0,32,0,0,1,18,2,0
10000000,0,35,0,0,0,14,2,0
32174,0,46,0,0,0,11,2,0
10000000,0,22,0,0,0,10,1,1
10000000,0,77,0,0,1,36,6,1
10000000,0,56,0,0,0,30,4,1
10000000,0,38,0,0,0,15,1,0
630600,0,67,0,0,0,13,2,0
10000000,0,30,0,0,1,21,2,0
10000000,0,22,0,0,0,14,2,1
10000000,0,203,0,0,0,32,2,1
10000000,0,54,0,0,0,11,1,1
11,0,30,0,0,0,29,2,1
4512,0,48,0,0,1,20,1,0
10000000,0,238,0,0,1,127,6,1
10000000,0,35,0,0,0,23,1,1
84997,0,27,0,0,0,17,2,0
10000000,0,29,0,0,0,18,2,0
2547,0,48,0,0,0,17,2,0
10000000,0,57,0,0,0,11,1,0
489786,0,26,0,0,0,14,2,0
11376,0,30,0,0,0,16,3,0
10000000,0,39,0,0,0,9,1,1
247044,0,34,0,0,1,23,2,0
10000000,0,69,0,0,0,17,3,1
10000000,0,35,0,0,1,25,2,1
10000000,0,27,0,0,0,18,2,0
168,0,40,0,0,0,15,1,0
10000000,0,126,0,0,1,35,6,1
10000000,0,32,0,0,0,15,2,1
11903,0,28,0,0,0,17,2,1
29,0,105,0,0,0,17,2,0
1382,0,58,0,0,0,13,2,0
10000000,0,142,0,0,0,17,1,1
10000000,0,39,0,0,0,22,2,0
10000000,0,71,0,0,1,32,4,1
10000000,0,36,0,0,0,20,1,1
10000000,0,62,0,0,0,15,2,1
4570,0,345,0,0,1,45,2,1
1267,0,37,0,0,0,22,3,0
6655,0,56,0,0,0,18,3,0
10000000,0,47,0,0,1,23,2,1
10000000,0,90,0,0,0,14,1,1
10000000,0,210,0,0,0,19,2,1
4184,0,44,0,0,0,16,3,0
10000000,0,40,0,0,0,14,1,1
10000000,0,34,0,0,0,12,2,0
183,0,28,0,0,0,16,2,1
4,0,38,0,0,0,16,2,0
22071,0,32,0,0,0,10,2,0
2547,0,49,0,0,0,17,2,0
10000000,0,279,0,0,0,20,2,1
483,0,39,0,0,0,10,2,0
10000000,0,75,0,0,0,12,2,1
728231,0,29,0,0,0,20,2,0
168,0,34,0,0,0,27,2,0
25233,0,33,0,0,0,23,2,0
3976,0,59,0,0,0,21,3,0
10000000,0,40,0,0,0,28,4,1
10000000,0,31,0,0,0,22,3,0
10000000,0,27,0,0,0,10,2,0
10000000,0,26,0,0,0,14,2,0
10000000,0,53,0,0,0,28,3,1
10000000,0,124,0,0,0,13,2,1
10000000,0,66,0,0,0,22,2,1
42219,0,45,0,0,0,17,4,0
10000000,0,23,0,0,1,23,4,1
10000000,0,62,0,0,0,24,4,1
829,0,38,0,0,0,21,2,0
10000000,0,44,0,0,0,25,2,0
10000000,0,60,0,0,1,35,4,1
83129,0,20,0,0,0,11,2,0
10000000,0,82,0,1,0,20,2,1
10000000,0,37,0,0,0,11,1,1
10000000,0,60,0,0,1,28,1,1
10000000,0,37,0,0,0,19,2,0
166091,0,39,0,0,0,16,2,0
32174,0,46,0,0,0,11,2,0
10000000,0,26,0,0,0,12,1,0
10000000,0,30,0,0,0,14,1,1
10000000,0,263,0,0,0,162,18,1
6,0,40,0,0,0,16,2,0
10000000,0,29,0,0,0,11,1,1
14969,0,26,0,0,0,14,2,0
10000000,0,36,0,0,0,19,2,1
10000000,0,30,0,0,0,15,2,0
1,0,79,0,0,0,15,2,1
10000000,0,62,0,0,0,30,2,1
6125,0,26,0,0,0,11,2,0
10000000,0,13,0,0,0,12,1,1
10000000,0,193,0,0,1,49,3,1
1104,0,49,0,0,0,18,2,0
576,0,42,0,0,1,14,2,0
10000000,0,44,0,0,0,17,3,1
63934,0,31,0,0,0,16,2,0
10000000,0,204,0,0,0,24,1,1
10000000,0,25,0,0,1,25,3,1
451,0,36,0,0,0,19,3,0
10000000,0,91,0,0,1,37,5,1
10000000,0,26,0,0,0,20,3,0
2,0,32,0,0,0,16,2,0
105,0,35,0,0,0,13,2,0
5001,0,28,0,0,0,16,2,0
10000000,0,127,0,0,0,41,6,1
4570,0,345,0,0,1,45,2,1
10000000,0,68,0,0,0,12,2,1
41650,0,21,0,0,1,20,3,1
10000000,0,47,0,0,1,24,2,1
4626,0,34,0,0,0,11,1,0
10000000,0,50,0,0,0,17,2,0
10000000,0,107,0,0,0,8,1,1
10000000,0,48,0,0,0,19,2,0
966240,0,67,0,0,0,13,2,1
8998,0,21,0,0,0,11,2,0
10000000,0,85,0,0,1,17,1,1
10000000,0,88,0,0,0,25,2,1
330,0,38,0,0,0,12,2,0
1411,0,49,0,0,0,19,2,0
10000000,0,53,0,0,1,24,2,1
2514,0,56,0,0,0,21,3,0
10000000,0,41,0,0,0,16,1,1
10000000,0,26,0,0,0,13,2,0
10000000,0,31,0,0,0,20,2,0
10000000,0,37,0,0,0,13,2,1
10000000,0,26,0,0,0,16,2,1
15768,0,27,0,0,0,16,3,0
10000000,0,166,0,0,1,144,12,1
91824,0,50,0,0,0,14,2,0
10000000,0,98,0,0,1,19,1,1
10000000,0,41,0,0,0,23,2,1
10000000,0,59,0,0,0,28,4,0
10000000,0,40,0,0,0,19,2,0
10000000,0,35,0,0,0,15,2,0
193853,0,85,0,0,1,45,2,1
4570,0,345,0,0,1,45,2,1
10000000,0,38,0,0,0,18,2,0
10000000,0,236,0,0,1,202,12,1
10000000,0,29,0,0,0,18,2,0
10000000,0,64,0,0,1,21,1,1
4387,0,92,0,0,0,21,2,0
275,0,51,0,0,0,14,3,0
10000000,0,34,0,0,0,23,2,0
10000000,0,106,0,0,0,23,2,1
10000000,0,44,0,0,0,15,2,1
17910,0,48,0,0,0,31,5,0
10000000,0,45,0,0,0,19,2,1
4611,0,32,0,0,0,9,2,0
914342,0,26,0,0,0,15,2,0
112327,0,61,0,0,0,14,2,0
10000000,0,76,0,0,0,21,3,1
10000000,0,39,0,0,0,26,2,0
12882,0,28,0,0,0,19,3,0
10000000,0,56,0,0,0,30,4,1
8657,0,55,0,0,0,15,3,0
10000000,0,29,0,0,0,19,2,0
10000000,0,125,0,0,0,15,2,1
10000000,0,37,0,0,0,16,2,1
14969,0,27,0,0,0,14,2,0
771840,0,323,0,0,0,16,2,1
10000000,0,19,0,0,0,12,1,0
10000000,0,57,0,0,1,20,1,1
10000000,0,46,0,0,0,23,2,1
10000000,0,256,0,0,1,197,13,1
79,0,41,0,0,0,22,2,0
10000000,0,22,0,0,0,15,2,0
73303,0,35,0,0,0,21,2,1
10000000,0,32,0,0,0,20,2,0
39852,0,25,0,0,0,13,2,0
6364,0,47,0,0,0,22,3,0
10000000,0,90,0,0,0,22,2,1
29262,0,24,0,0,0,13,3,0
10887,0,84,0,0,0,16,2,0
10000000,0,74,0,0,0,25,2,1
10000000,0,32,0,0,0,22,2,1
10000000,0,45,0,0,0,18,2,1
5001,0,28,0,0,0,16,2,0
10000000,0,27,0,0,1,16,2,1
10000000,0,19,0,0,0,13,2,1
483,0,22,0,0,0,10,2,0
10000000,0,180,0,0,0,18,3,1
10000000,0,91,0,0,0,10,1,1
63010,0,62,0,0,0,16,2,0
10000000,0,37,0,0,0,15,2,1
51,0,21,0,0,0,13,2,0
10000000,0,49,0,0,0,19,1,1
10000000,0,42,0,0,0,13,2,0
10000000,0,60,0,0,0,24,3,1
2547,0,44,0,0,0,17,2,0
183,0,27,0,0,0,16,2,0
339881,0,25,0,0,1,24,2,1
732515,0,38,0,0,0,16,2,0
168,0,32,0,0,0,15,1,0
10000000,0,102,0,0,0,30,2,1
286875,0,47,0,0,0,15,2,0
10000000,0,32,0,0,0,21,2,0
99266,0,37,0,0,0,13,2,0
2547,0,32,0,0,0,17,2,0
630565,0,50,0,0,0,15,2,0
14969,0,27,0,0,0,14,2,0
244360,0,58,0,0,0,12,2,0
10000000,0,23,0,0,0,14,2,0
10000000,0,53,0,0,0,11,1,1
1267,0,29,0,0,0,18,2,0
10000000,0,75,0,0,0,11,1,1
10000000,0,101,0,0,0,41,7,1
10000000,0,51,0,0,0,25,1,1
10000000,0,36,0,0,0,18,2,1
17141,0,32,0,0,0,20,3,0
10000000,0,51,0,0,0,41,2,1
10000000,0,133,0,0,0,27,5,1
10000000,0,32,0,0,0,21,2,0
10000000,0,25,0,0,0,11,2,0
10000000,0,61,0,0,0,14,2,1
22924,0,22,0,0,0,14,3,0
465632,0,68,0,0,0,26,2,0
967510,0,44,0,0,0,16,2,0
10000000,0,39,0,0,1,23,2,1
10000000,0,28,0,0,0,16,2,0
728951,0,46,0,0,0,13,2,0
10000000,0,213,0,0,0,18,2,1
10000000,0,49,0,0,0,24,2,1
10000000,0,28,0,0,0,19,2,0
25023,0,21,0,0,0,14,3,0
10000000,0,56,0,0,0,13,1,1
10000000,0,21,0,0,0,12,1,0
10000000,0,12,0,0,0,6,1,1
10000000,0,60,0,0,1,37,4,1
10000000,0,86,0,0,0,17,3,1
14885,0,34,0,0,0,20,2,1
10000000,0,27,0,0,0,15,2,0
1093,0,54,0,0,0,21,2,0
303117,0,17,0,0,0,12,2,0
36510,0,41,0,0,0,15,3,0
342,0,27,0,0,0,16,3,0
10000000,0,92,0,0,0,18,2,1
29,0,33,0,0,0,21,2,0
157636,0,26,0,0,0,25,3,1
4,0,40,0,0,0,16,2,0
10000000,0,83,0,0,0,13,1,1
10000000,0,35,0,0,0,22,2,0
10000000,0,37,0,0,0,28,2,1
10000000,0,35,0,0,0,10,1,0
1,0,99,0,0,0,23,2,1
10000000,0,143,0,0,0,127,11,1
10000000,0,238,0,0,0,33,1,1
10000000,0,64,0,0,0,21,1,1
4570,0,345,0,0,1,45,2,1
10000000,0,49,0,0,0,18,2,1
10000000,0,53,0,0,1,23,2,1
10000000,0,219,0,0,0,20,1,1
10000000,0,66,0,0,0,27,3,1
10000000,0,34,0,1,0,9,1,1
10000000,0,38,0,0,0,26,1,1
54258,0,41,0,0,0,15,2,0
14969,0,27,0,0,0,14,2,0
10000000,0,93,0,0,0,13,2,1
10000000,0,47,0,0,1,16,2,1
10000000,0,40,0,0,0,15,2,1
10000000,0,16,0,0,0,11,2,0
10000000,0,248,0,0,1,226,19,1
75,0,43,0,0,0,11,2,0
1267,0,30,0,0,0,19,2,0
10000000,0,34,0,0,0,17,2,0
10000000,0,48,0,0,0,19,1,1
10000000,0,105,0,0,0,23,3,1
69746,0,26,0,0,0,16,2,0
10000000,0,64,0,0,1,31,2,1
10000000,0,25,0,0,0,14,2,0
10000000,0,78,0,0,0,24,1,1
10000000,0,29,0,0,1,19,2,0
236871,0,72,0,0,0,14,2,1
9527,0,59,0,0,0,23,2,0
2547,0,40,0,0,0,17,2,0
10000000,0,37,0,0,0,12,1,0
10000000,0,73,0,0,0,12,1,1
20294,0,31,0,0,0,15,3,0
10000000,0,45,0,0,0,21,2,1
29330,0,53,0,0,0,12,2,0
14969,0,26,0,0,0,14,2,0
518964,0,38,0,0,0,18,2,0
89034,0,33,0,0,0,14,1,0
10000000,0,25,0,0,0,16,2,0
1,0,27,0,0,0,15,2,0
10000000,0,159,0,0,0,14,1,1
44061,0,33,0,0,0,13,1,1
10000000,0,115,0,0,0,12,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,40,0,0,0,12,1,1
10000000,0,45,0,0,0,17,2,0
4387,0,45,0,0,0,21,2,0
10000000,0,42,0,0,0,23,3,0
8419,0,47,0,0,0,15,2,0
10000000,0,157,0,0,1,123,6,1
10000000,0,52,0,0,0,16,2,0
6,0,27,0,0,0,16,2,0
10000000,0,52,0,0,0,14,1,1
5001,0,20,0,0,0,12,1,0
10000000,0,30,0,0,0,19,1,1
14969,0,27,0,0,0,14,2,0
4570,0,371,0,0,1,45,2,1
178033,0,33,0,0,0,18,2,0
2547,0,33,0,0,0,17,2,0
10000000,0,84,0,0,1,39,5,1
559637,0,33,0,0,0,15,2,0
10000000,0,33,0,0,0,32,3,1
16572,0,30,0,0,0,19,2,0
10000000,0,52,0,0,0,31,4,1
10000000,0,45,0,0,0,19,1,1
4,0,42,0,0,0,24,3,0
3817,0,48,0,0,0,20,3,0
28566,0,87,0,0,0,15,2,0
10000000,0,32,0,0,0,12,2,1
10000000,0,111,0,0,0,11,1,1
10000000,0,128,0,0,0,12,1,1
10000000,0,76,0,0,0,24,3,1
4570,0,363,0,0,1,45,2,1
10000000,0,60,0,0,0,19,1,1
6,0,42,0,0,0,16,2,0
10000000,0,94,0,0,0,25,2,1
10000000,0,42,0,0,0,12,1,1
10000000,0,38,0,0,1,15,2,0
10000000,0,70,0,0,0,23,2,1
10000000,0,109,0,0,0,17,1,1
10000000,0,36,0,0,0,13,1,1
14969,0,25,0,0,0,14,2,0
10000000,0,88,0,0,0,20,3,1
27096,0,51,0,0,0,16,2,0
2655,0,60,0,0,0,16,2,0
10000000,0,34,0,0,0,16,2,0
10000000,0,104,0,0,1,70,6,1
10000000,0,37,0,0,0,23,3,0
398456,0,31,0,0,0,16,2,0
40677,0,31,0,0,0,16,2,0
10000000,0,103,0,0,0,30,5,1
10000000,0,56,0,0,0,19,2,1
10000000,0,197,0,0,1,185,12,1
10000000,0,55,0,0,0,17,1,1
10000000,0,89,0,0,0,24,2,1
189537,0,69,0,0,0,11,2,1
10000000,0,35,0,0,0,21,2,0
363088,0,19,0,0,0,18,2,1
4,0,38,0,0,0,21,3,0
10000000,0,43,0,0,0,17,1,1
10000000,0,24,0,0,0,15,3,0
152186,0,101,0,0,0,14,3,1
903218,0,24,0,0,1,13,2,0
567,0,23,0,0,0,22,2,1
22157,0,37,0,0,0,20,3,0
10000000,0,28,0,0,0,17,3,0
10000000,0,28,0,0,0,15,2,0
10000000,0,42,0,0,1,26,2,1
10000000,0,184,0,0,0,10,1,1
10000000,0,29,0,0,0,17,2,0
10000000,0,28,0,0,0,13,2,0
10000000,0,38,0,0,1,22,3,0
17156,0,31,0,0,0,11,2,0
537423,0,28,0,0,0,18,2,0
1,0,91,0,0,0,23,2,1
10000000,0,79,0,0,0,26,3,1
10000000,0,66,0,0,0,25,2,0
10000000,0,26,0,0,0,15,3,0
183,0,118,0,0,0,17,2,1
10000000,0,131,0,0,0,34,2,1
14885,0,36,0,0,0,17,2,1
10000000,0,189,0,0,0,18,2,1
196346,0,28,0,0,0,19,2,0
10000000,0,33,0,0,0,15,2,0
10000000,0,89,0,0,1,12,1,1
92577,0,35,0,0,0,17,2,0
186750,0,24,0,0,0,14,2,0
10000000,0,21,0,0,0,17,1,1
10000000,0,106,0,0,0,13,2,1
19371,0,27,0,0,0,17,3,0
44061,0,33,0,0,0,13,1,1
10000000,0,55,0,0,0,23,2,1
1859,0,75,0,0,0,12,1,0
10000000,0,33,0,0,0,21,2,0
10000000,0,39,0,0,1,23,2,1
10000000,0,26,0,0,1,17,2,0
18365,0,25,0,0,0,14,2,0
10000000,0,125,0,0,1,99,6,1
150349,0,38,0,0,0,19,2,0
101067,0,133,0,0,0,16,2,1
14969,0,27,0,0,0,14,2,0
183,0,62,0,0,0,16,2,1
788017,0,41,0,0,0,23,2,0
10000000,0,87,0,0,0,9,1,1
355912,0,30,0,0,0,15,2,0
10000000,0,51,0,0,0,30,4,1
21286,0,36,0,0,0,13,2,0
23303,0,30,0,0,0,16,3,0
10000000,0,44,0,0,0,24,3,0
14969,0,26,0,0,0,14,2,0
34146,0,42,0,0,0,20,2,0
10000000,0,20,0,0,0,13,3,0
10000000,0,30,0,0,0,10,2,1
10000000,0,21,0,0,0,8,1,1
10000000,0,63,0,0,0,34,2,1
10000000,0,39,0,0,0,24,2,1
10000000,0,154,0,0,1,135,7,1
168,0,32,0,0,0,15,1,0
10000000,0,80,0,0,0,79,14,1
14969,0,27,0,0,0,14,2,0
86612,0,27,0,0,0,15,2,0
10000000,0,77,0,0,1,36,6,1
440725,0,23,0,0,0,15,2,0
10000000,0,41,0,0,0,14,2,0
10000000,0,14,0,0,0,13,1,1
10000000,0,19,0,0,1,14,2,1
10000000,0,93,0,0,1,13,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,54,0,0,0,14,2,0
10000000,0,219,0,0,1,20,3,1
10000000,0,310,0,0,0,209,12,1
10000000,0,92,0,0,0,14,2,1
10000000,0,77,0,0,0,27,2,1
491291,0,49,0,0,0,15,2,1
4570,0,345,0,0,1,45,2,1
10000000,0,29,0,0,0,11,2,0
806628,0,40,0,0,0,22,2,0
10000000,0,30,0,0,0,29,2,1
10000000,0,33,0,0,0,12,2,1
168,0,41,0,0,0,15,1,0
10000000,0,70,0,0,0,23,2,1
10000000,0,38,0,0,0,15,2,0
14969,0,27,0,0,0,14,2,0
10000000,0,38,0,0,1,24,3,0
10000000,0,263,0,0,0,19,2,1
10000000,0,42,0,0,0,20,2,1
10000000,0,56,0,0,0,17,3,0
1,0,87,0,0,0,23,2,1
10000000,0,36,0,0,0,18,1,0
206861,0,63,0,0,1,13,1,0
1547,0,38,0,0,0,28,2,0
291809,0,46,0,0,1,25,3,1
10000000,0,41,0,0,0,20,2,0
4,0,51,0,0,0,22,3,0
10000000,0,25,0,0,0,15,2,0
10000000,0,59,0,0,0,9,1,1
10000000,0,310,0,0,0,209,12,1
289109,0,35,0,0,0,13,2,0
22976,0,43,0,0,0,23,2,0
14969,0,27,0,0,0,14,2,0
10000000,0,218,0,0,0,26,4,1
10000000,0,108,0,0,1,13,2,1
10000000,0,24,0,0,0,13,2,0
10000000,0,92,0,0,0,12,1,1
10000000,0,58,0,0,0,14,1,1
124531,0,22,0,0,0,17,2,0
14969,0,26,0,0,0,14,2,0
10000000,0,27,0,0,0,17,2,0
10000000,0,46,0,0,0,12,1,0
17156,0,44,0,0,0,12,2,0
10000000,0,55,0,0,1,22,1,0
10000000,0,97,0,0,0,17,3,1
10000000,0,64,0,0,1,18,1,1
10000000,0,27,0,0,0,15,2,0
46186,0,64,0,0,0,21,3,0
57361,0,48,0,0,0,19,2,0
10000000,0,67,0,0,0,12,1,1
506608,0,40,0,0,0,11,2,0
10000000,0,40,0,0,1,21,2,0
10000000,0,90,0,0,0,16,1,1
2296,0,43,0,0,0,27,3,0
10000000,0,54,0,0,0,17,2,1
14194,0,54,0,0,0,26,4,0
16422,0,25,0,0,0,17,2,0
10000000,0,39,0,0,0,21,2,0
75,0,62,0,0,0,16,2,0
10000000,0,109,0,0,0,23,3,1
2547,0,33,0,0,0,17,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,32,0,0,0,17,2,0
5060,0,31,0,0,0,21,2,0
10000000,0,33,0,0,1,24,3,0
18729,0,40,0,0,0,22,4,0
10000000,0,19,0,0,0,14,2,0
572779,0,42,0,0,0,21,2,0
10000000,0,30,0,0,0,11,2,0
10000000,0,21,0,0,0,20,1,1
1267,0,50,0,0,0,26,2,0
6055,0,34,0,0,0,18,2,0
10000000,0,82,0,0,0,16,1,1
5956,0,23,0,0,0,14,3,0
931013,0,22,0,0,0,13,2,0
12658,0,23,0,0,0,16,2,0
10000000,0,41,0,0,0,20,2,1
4570,0,363,0,0,1,45,2,1
10000000,0,36,0,0,0,21,2,1
10000000,0,33,0,0,0,22,2,0
10000000,0,44,0,0,0,18,2,0
275,0,54,0,0,0,18,3,0
183,0,54,0,0,0,16,2,1
10000000,0,25,0,0,1,24,2,1
63029,0,75,0,0,0,18,2,0
5001,0,33,0,0,0,16,2,0
245,0,29,0,0,0,20,2,1
10000000,0,32,0,0,0,26,4,0
56741,0,39,0,0,0,20,2,0
14972,0,26,0,0,0,16,3,0
10000000,0,28,0,0,0,20,1,1
10000000,0,73,0,0,1,8,1,1
10000000,0,30,0,0,0,24,2,0
8419,0,39,0,0,0,15,2,0
10000000,0,106,0,0,0,33,6,1
11,0,28,0,0,0,27,2,1
44061,0,33,0,0,0,13,1,1
54583,0,41,0,0,0,19,2,0
168,0,34,0,0,0,15,1,0
45632,0,52,0,0,1,17,2,0
10000000,0,50,0,0,0,13,2,0
55,0,40,0,0,0,14,3,0
6,0,54,0,0,0,16,2,0
10000000,0,79,0,1,0,9,1,1
10000000,0,93,0,0,0,87,8,1
10000000,0,36,0,0,0,15,3,0
10000000,0,24,0,0,1,17,1,1
10000000,0,33,0,0,0,12,2,0
11812,0,33,0,0,0,16,2,0
771840,0,156,0,0,0,16,2,1
10000000,0,37,0,0,0,16,2,0
10000000,0,27,0,0,0,10,1,1
10000000,0,162,0,0,0,17,1,1
8419,0,33,0,0,0,15,2,0
10000000,0,37,0,0,1,18,2,0
29816,0,33,0,0,0,18,3,0
887952,0,68,0,0,0,17,3,0
14969,0,27,0,0,0,14,2,0
10000000,0,51,0,0,0,13,2,1
10000000,0,92,0,0,0,25,1,1
10000000,0,40,0,0,0,24,2,0
11106,0,39,0,0,0,11,2,0
10000000,0,44,0,0,0,22,2,1
5001,0,33,0,0,0,16,2,0
10000000,0,42,0,0,1,14,1,1
10000000,0,42,0,0,0,13,2,0
3426,0,66,0,0,0,22,2,0
10000000,0,146,0,0,0,65,7,1
10000000,0,159,0,0,0,17,1,1
10000000,0,60,0,0,0,19,2,1
10000000,0,74,0,0,1,40,5,1
3939,0,21,0,0,0,15,3,0
10000000,0,67,0,0,0,25,2,1
10000000,0,54,0,0,1,26,5,1
10000000,0,33,0,0,0,11,2,1
1303,0,43,0,0,0,17,3,0
19390,0,39,0,0,0,17,3,0
2547,0,32,0,0,0,17,2,0
51,0,70,0,0,0,19,2,0
10000000,0,43,0,0,0,19,1,1
10000000,0,22,0,0,1,21,1,1
1267,0,41,0,0,0,22,3,0
10000000,0,38,0,0,0,17,2,1
2547,0,43,0,0,0,17,2,0
465759,0,20,0,0,0,13,2,0
22308,0,57,0,0,0,17,2,0
4560,0,70,0,0,0,15,2,0
10000000,0,25,0,0,0,24,2,1
10000000,0,223,0,0,0,24,4,1
10000000,0,96,0,0,1,17,2,1
10000000,0,191,0,0,0,16,3,1
56829,0,42,0,0,0,16,2,1
10000000,0,103,0,0,0,30,5,1
10000000,0,26,0,0,0,25,3,1
10000000,0,38,0,0,0,27,2,0
10000000,0,28,0,0,1,27,2,1
576,0,36,0,0,0,11,2,0
10000000,0,29,0,0,0,22,2,0
44061,0,33,0,0,0,13,1,1
25467,0,30,0,0,0,19,3,0
10000000,0,47,0,0,0,15,1,1
753,0,55,0,0,0,16,2,0
10000000,0,22,0,0,0,17,2,0
168,0,34,0,0,0,15,1,0
118554,0,153,0,0,0,19,2,1
10000000,0,45,0,0,0,14,2,1
10000000,0,27,0,0,0,20,2,0
576,0,60,0,0,0,11,2,0
10000000,0,141,1,0,0,46,5,1
10000000,0,120,0,0,0,13,1,1
10000000,0,53,0,0,1,21,2,1
129016,0,20,0,0,0,14,3,0
2547,0,32,0,0,0,17,2,0
10000000,0,78,0,0,0,15,2,1
1267,0,32,0,0,0,20,2,0
14969,0,27,0,0,0,14,2,0
14969,0,27,0,0,0,14,2,0
5943,0,45,0,0,0,19,2,0
183,0,31,0,0,0,16,2,0
10000000,0,90,0,0,1,36,6,1
10000000,0,34,0,0,0,18,3,0
17156,0,34,0,0,0,8,1,0
10000000,0,98,0,0,0,18,2,1
10000000,0,69,0,0,0,22,2,1
10000000,0,177,0,0,1,116,9,1
32174,0,42,0,0,0,11,2,0
10000000,0,59,0,0,0,9,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,22,0,0,0,16,2,0
51,0,45,0,0,0,16,2,0
10000000,0,237,0,0,1,138,9,1
10000000,0,28,0,0,0,17,1,0
10000000,0,83,0,0,0,21,1,1
10775,0,32,0,0,0,15,2,0
10000000,0,41,0,0,0,22,2,0
10000000,0,73,0,0,0,26,2,1
194914,0,36,0,0,0,8,1,0
10000000,0,125,0,0,1,26,5,1
86059,0,34,0,0,0,11,2,0
10000000,0,29,0,0,0,17,3,0
10000000,0,56,0,0,0,17,2,1
10000000,0,34,0,0,0,18,1,1
10000000,0,35,0,0,0,24,2,0
10000000,0,279,0,0,1,75,7,1
10000000,0,91,0,0,0,23,3,1
10000000,0,69,0,1,0,16,2,1
5780,0,58,0,0,0,27,3,0
442028,0,21,0,0,0,12,2,0
79,0,33,0,0,0,19,2,0
101,0,36,0,0,0,19,2,0
10000000,0,29,0,0,0,13,2,0
10000000,0,16,0,0,0,12,1,1
143484,0,43,0,0,0,22,2,0
38709,0,61,0,0,0,19,2,0
10000000,0,48,0,0,0,42,5,1
497652,0,30,0,0,0,18,2,0
996,0,23,0,0,0,8,1,0
52898,0,28,0,0,0,18,2,0
10000000,0,70,0,0,0,14,2,1
10000000,0,55,0,0,0,27,5,1
183,0,185,0,0,0,16,2,1
27451,0,22,0,0,0,12,3,0
10000000,0,33,0,0,0,15,1,1
673138,0,31,0,0,0,13,2,0
224897,0,35,0,0,0,25,3,0
10000000,0,19,0,0,0,18,2,1
10000000,0,32,0,0,0,22,2,0
6618,0,38,0,0,0,19,3,0
10000000,0,180,0,0,0,22,2,1
10000000,0,93,0,0,0,60,7,1
10000000,0,108,0,0,0,14,1,1
366406,0,35,0,0,0,10,2,0
10000000,0,162,0,0,0,22,2,1
10000000,0,98,0,0,0,9,1,1
10000000,0,33,0,0,0,21,2,0
238256,0,60,0,0,0,19,2,0
10000000,0,28,0,0,0,21,2,0
10000000,0,37,0,0,1,36,1,1
44061,0,33,0,0,0,13,1,1
36354,0,40,0,0,0,6,1,0
11,0,39,0,0,0,38,3,1
10000000,0,105,0,0,0,24,4,1
14969,0,26,0,0,0,14,2,0
20037,0,32,0,0,0,21,2,0
3835,0,28,0,0,0,16,2,0
168,0,38,0,0,0,15,1,0
10000000,0,33,0,0,1,22,3,0
10000000,0,24,0,0,0,23,2,1
10000000,0,45,0,0,0,15,2,0
4918,0,36,0,0,0,20,2,0
10000000,0,110,0,0,0,25,2,1
10000000,0,185,0,0,0,11,1,1
7793,0,86,0,0,0,18,2,0
10000000,0,139,0,0,1,105,4,1
10000000,0,24,0,0,0,10,1,1
10000000,0,73,0,0,0,18,2,0
23187,0,40,0,0,0,11,2,0
1267,0,22,0,0,0,17,2,0
70181,0,80,0,0,0,25,2,1
122374,0,57,0,0,0,16,1,0
10000000,0,42,0,0,0,23,2,1
44061,0,33,0,0,0,13,1,1
10000000,0,35,0,0,1,27,2,0
245,0,34,0,0,0,20,2,1
4,0,38,0,0,0,22,3,0
440537,0,54,0,0,0,15,2,0
